Bwd Header Length,Fwd Seg Size Min,Bwd Packet Length Std,Total Backward Packets,Avg Fwd Segment Size,Bwd Packets/s,Fwd Packet Length Mean,Fwd Packet Length Max,Subflow Bwd Packets,Init Bwd Win Bytes,Fwd Packet Length Std,Packet Length Mean,Packet Length Variance,Fwd IAT Std,Packet Length Std,Flow IAT Std,Flow IAT Max,Fwd IAT Total,Subflow Fwd Bytes,Fwd PSH Flags,Init Fwd Win Bytes,Fwd IAT Max,Bwd Packet Length Mean,Subflow Bwd Bytes,Fwd Header Length,Active Max,Fwd Packets Length Total,Bwd Packet Length Max,Packet Length Max,Flow Bytes/s,Active Mean,Avg Packet Size,Fwd Packets/s,Bwd Packets Length Total,Flow IAT Min,Label
114.39972081404117,0.8988309024474213,8.151637497394205,57.482710499767656,217.52089491820007,82.5476744450188,240.6113726963452,114.19337796471834,0.14456387127264558,145.88409256780054,5.793759975175783,351.6846035975943,161.81736056503496,152.053432415913,63.70984695271458,176.21044210004425,33.17646415448562,234.83075920034233,1.940237923887231,141.43809027850062,130.22709305762694,489.62575538569826,90.7877428954525,20.822230940988497,9.142890501209223,59.099641591186256,185.08069285986315,18.666747372046785,94.94970869156863,174.61346261745007,17.44316584476218,2.985058855271681,163.33750470563325,23.7511502745551,186.36599291312743,WebAttack
30.755873810548255,55.185579095173445,3.099903894085688,18.67202597654618,31.06897743315058,80.2439847932218,63.43488778345383,27.329187699657158,11.883600342365181,10.022909718891894,11.2804922946292,21.258581155620114,5.273001072995651,3.58037999735714,113.9817597795903,131.5902999338739,28.73507456928485,152.53672994536703,211.0906779004749,28.793601977262433,37.76527088819717,14.787261016011142,13.120576683843058,0.4381141150290552,39.7957719197808,7.55610166808107,25.53403664784607,32.352568366291074,106.07684927225213,2.468369245006509,13.136215392977995,7.547525515950661,4.018527897171904,71.44327247464301,47.50653736643106,Normal
26.762816176647856,170.2473270763078,156.08428274842987,73.29446133748048,246.0528673467754,1.891650589440992,367.2277080409343,433.78006671481097,17.210077153798167,33.338100519852055,55.01974039748574,11.597345885610173,93.96125977171026,23.882743503229516,98.92272865319974,75.98301688110337,65.1242964720359,17.135086987015413,44.7016449726304,152.01597452586134,189.3621229919009,12.377872464481195,8.03967915543183,51.869890659504605,11.041277725142137,185.59067397721608,195.88859203711343,132.79141680845578,46.35200141190107,11.176211505066913,3.985566964157581,115.63241108647264,105.71764422043468,37.78344673823161,106.33996589035873,Bot
17678.52508141982,228.2450045252615,706.7270505061771,10.179918744719114,40.26672183045338,74.82059038467524,2890.4847309747624,7136.909916105753,397.96607244899843,6516.954698693693,9480.53684533453,6.412420975487135,11288.362978214296,75.99263694953157,4055.4286967741637,23.399469059721675,332.8878739811501,212.43866759510203,4157.203629756076,147.16414223083137,8129.857847328499,16.431483078376306,8368.77935187721,7025.722301516654,3003.2603260732594,104.65099652627741,7.590473041471664,14352.67301020732,362.73185733927335,5317.670302981662,231.87574184628562,133.5666711416303,152.3823845874309,650.7646039431936,246.5331325662771,DDoS
86.13816714298854,62.33114345633207,332.5549168620417,45.623242511902035,169.5745912470398,235.92791849441662,16.33981352501143,64.96947640878176,74.4749065360811,64.19845489832676,174.57438273071827,5.09680952555381,26.951360433884158,21.140971106244617,8.793611264164818,25.918045779583604,38.060022944001815,39.194419486140625,3.1166716505324197,72.77396615529122,17.294718734860314,52.87907780443321,65.30574929023722,90.43282281129733,47.68084815752741,8.619610871974023,1.1852356065090908,49.879869997916124,158.6308118344306,349.9803503370557,131.24902477191256,44.29386796314665,267.49922833323956,239.74654579800165,145.29437617318476,Bot
2.2308043404995725,138.69980382226095,51.674925067948486,35.38972920500424,319.96176306687516,24.467682316313518,93.45115451073124,49.435588547631305,158.70058412995655,9.94844687802149,205.1303007545413,160.54454963369759,88.41682274582601,2.620334656528155,145.56763415070114,128.05788901915537,33.627876902758345,110.45774630369512,66.77189877193696,187.10837935038543,163.30687380627108,2.047911688041573,94.3232281117025,3.2909400215719966,118.7904501597819,28.47155084344079,318.96643662927085,184.22020064527518,211.35583744053696,84.22138038873088,115.8027180905736,35.56101877521889,48.85851036792629,30.71858824180385,197.72390369810398,WebAttack
7013.899565063762,17.7093614344032,735.2470325195527,53.98377142250565,189.43971912379502,125.05418368934207,4171.477383548463,1190.8004380125142,76.35203544200118,4056.7510881904855,3079.3547058402137,1995.688369837256,2037.9704699499837,3.8372884357586736,2255.0945724144626,112.32594135000778,23.340366506881683,11.734559602231293,4006.138783781573,159.97446423326463,240.68702320338548,18.450906230973725,4174.762457893347,12201.026508827552,4270.358942158252,73.02637687182238,23286.275122073508,11044.123485096245,2688.775413116095,14582.093886523868,136.66803001597972,38.840478183706125,17.33138783307043,1147.6773491986728,55.772257917383925,DDoS
6.400471402944356,5.878696214556742,2.7724099377751,3.1109923989233943,5.184417153224824,8.454065969340913,1.2622503524059492,7.257380713278834,9.956742234799547,7.4973288007119,4.415711151322581,7.316745697402229,8.60686471409858,7.685000997344731,0.12757501956892514,1.3149351505446372,1.0714261073818443,0.31825945607647954,7.145230014586309,2.6737344510282925,7.219566065664371,6.66098439679374,5.23611154101697,0.5971422357764078,3.0530622269596517,0.27114749293491003,9.100202412209905,3.0863361616582887,0.949495532757112,0.025181163521733607,6.115126652128509,6.209690496423085,9.949252926436673,2.8860918757777543,0.4652519655545906,PortScan
574.7545950968022,91.01058370117066,10709.613411664976,58.778631816013714,91.99658942497344,279.81862194074847,1105.8105341699459,4144.433505980581,149.96042199695185,7035.678477105141,5185.453216577056,1184.6139979143734,2178.3218710628535,7.737363695525576,6545.210683006323,11.421909553288117,0.9508375586521083,28.202124443867387,3039.5628381778624,21.922862043115966,5528.662792703292,35.24182115454699,2886.467307979468,6589.636727646097,2380.140763003581,69.53723903152682,1677.9036966710944,3364.675285890682,907.643442371643,608.6545324205874,336.38790151199396,113.31132578619571,117.00987093055117,1865.427911913309,42.39123271223129,DDoS
5.361984444582926,35.763070488388664,8.270335151111318,7.258594763317185,48.414115396494175,2.1776799615778537,12.286771374975498,36.11940986199542,11.25811523331311,106.41062810691895,17.671140852766566,43.55821901649561,87.85271009355114,25.83181904241637,110.0822103451019,20.372549922639145,5.556916451939474,15.33728722488767,14.786425583597772,5.543995897464747,72.50869832666922,24.66715634160172,36.40336220690392,47.654613125310796,49.80386081643616,103.68945707864592,103.7787595824584,114.58356772716533,22.28524490313251,51.649200082307225,113.4634109160467,93.72554616854374,135.6501217588572,145.47274714183413,65.1333685436928,Normal
60.482942651161245,25.318474548227915,72.65206880548816,132.9897666684891,108.10133639138098,4.582491225851152,13.916908195297772,38.29417101140359,16.322542054763204,1.516408755588773,21.496836426375726,34.36375940007278,40.871810428350024,105.86100033036503,29.965558158716952,14.350554646334151,82.20827187026251,2.2209642288074547,9.846335373644266,98.80451001083942,4.288707548886476,55.64592378043336,44.26099437917077,139.2502221219883,7.7590705814579275,82.28258351453685,25.71177623852102,15.692861585904296,90.39988326915538,37.45833024556854,4.696549944223567,34.75019001427541,59.33471693395218,203.43544192520343,7.672958274752551,Normal
34.45451574781524,32.578158553661986,37.27206776422603,65.92184609255727,40.55651256099823,168.5338904043506,72.13220628917057,52.29378992986946,25.942012069440246,143.61279240852815,48.657699486769594,49.12913808327341,332.91233288499114,5.915711641694492,52.49805962374795,92.37395270632976,138.05564010369895,132.2998789266866,32.47903160231513,0.7409990199945111,110.5369221546447,89.10615083907022,9.221134216458141,70.70919816458135,20.544824164618685,12.133187746731018,85.31519003925713,112.11308095138541,96.7897157792359,36.81201272516198,92.5720247544553,61.05453419197535,71.94574536060682,127.31314311721155,90.43073920144708,Bot
36.20047116550783,71.83971542486645,22.175873616415025,127.15889926083864,27.82911781728329,72.70091795499397,75.15935950272835,81.78911523596042,28.532846004055955,74.7032816294225,187.5913026465372,29.741451045496913,42.77255928656624,120.6990853738269,22.89176332999133,303.4809090507148,145.2332950940178,145.70341078894972,125.51710486544788,37.22866994069895,60.95027334204589,71.72839401436035,77.04952858774533,138.60453731024808,37.518495314397846,60.67611255970965,349.62103896377823,286.9132014946973,35.79785179705903,110.2755389024073,24.834822528284608,41.05999456464052,39.12788129271026,107.18471367891557,265.13028086310965,Bot
